layout,gset,dset,pmethod,n_process,time
5,2,16,1,32,5.74
5,2,16,1,64,4.0
5,2,16,1,128,3.36
5,2,16,0,1,114.15
5,2,16,0,2,59.73
5,2,16,0,4,30.96
5,2,16,0,8,16.87
5,2,16,0,16,9.77
5,2,16,0,32,6.48
5,2,16,0,64,4.57
5,2,16,0,128,3.9
5,2,32,1,1,110.36
5,2,32,1,2,57.59
5,2,32,1,4,30.17
5,2,32,1,8,16.28
5,2,32,1,16,9.1
5,2,32,1,32,5.82
5,2,32,1,64,3.84
5,2,32,1,128,3.09
5,2,32,0,1,118.07
5,2,32,0,2,62.23
5,2,32,0,4,31.78
5,2,32,0,8,17.88
5,2,32,0,16,11.04
5,2,32,0,32,8.09
5,2,32,0,64,5.64
5,2,32,0,128,4.72
5,4,8,1,1,109.25
5,4,8,1,2,56.17
5,4,8,1,4,29.52
5,4,8,1,8,16.21
5,4,8,1,16,9.02
5,4,8,1,32,10.75
5,4,8,1,64,3.98
5,4,8,1,128,3.16
5,4,8,0,1,112.92
5,4,8,0,2,58.67
5,4,8,0,4,30.69
5,4,8,0,8,16.71
5,4,8,0,16,9.71
5,4,8,0,32,7.46
5,4,8,0,64,4.47
5,4,8,0,128,3.49
5,4,16,1,1,110.88
5,4,16,1,2,57.05
5,4,16,1,4,29.84
5,4,16,1,8,16.32
5,4,16,1,16,9.03
5,4,16,1,32,5.64
5,4,16,1,64,3.84
5,4,16,1,128,2.96
5,4,16,0,1,117.94
5,4,16,0,2,61.54
5,4,16,0,4,31.61
5,4,16,0,8,17.9
5,4,16,0,16,11.83
5,4,16,0,32,8.0
5,4,16,0,64,5.62
5,4,16,0,128,4.77
5,4,32,1,1,110.83
5,4,32,1,2,57.17
5,4,32,1,4,29.94
5,4,32,1,8,16.58
5,4,32,1,16,9.12
5,4,32,1,32,5.69
5,4,32,1,64,3.64
5,4,32,1,128,2.78
5,4,32,0,1,124.17
5,4,32,0,2,64.0
5,4,32,0,4,33.87
5,4,32,0,8,19.73
5,4,32,0,16,14.53
5,4,32,0,32,10.74
5,4,32,0,64,7.97
5,4,32,0,128,6.71
5,8,8,1,1,107.86
5,8,8,1,2,56.13
5,8,8,1,4,29.62
5,8,8,1,8,16.22
5,8,8,1,16,8.96
5,8,8,1,32,6.05
5,8,8,1,64,3.74
5,8,8,1,128,3.08
5,8,8,0,1,114.93
5,8,8,0,2,60.64
5,8,8,0,4,31.48
5,8,8,0,8,17.73
5,8,8,0,16,10.88
5,8,8,0,32,7.85
5,8,8,0,64,5.59
5,8,8,0,128,4.62
5,8,16,1,1,108.92
5,8,16,1,2,56.78
5,8,16,1,4,30.78
5,8,16,1,8,16.59
5,8,16,1,16,9.06
5,8,16,1,32,5.55
5,8,16,1,64,3.68
5,8,16,1,128,3.26
5,8,16,0,1,123.08
5,8,16,0,2,64.25
5,8,16,0,4,33.94
5,8,16,0,8,19.7
5,8,16,0,16,13.32
5,8,16,0,32,10.58
5,8,16,0,64,7.82
5,8,16,0,128,6.62
5,8,32,1,1,110.67
5,8,32,1,2,57.37
5,8,32,1,4,30.44
5,8,32,1,8,16.64
5,8,32,1,16,9.25
5,8,32,1,32,5.75
5,8,32,1,64,3.67
5,8,32,1,128,3.02
5,8,32,0,1,134.04
5,8,32,0,2,71.68
5,8,32,0,4,38.16
5,8,32,0,8,23.87
5,8,32,0,16,18.38
5,8,32,0,32,15.92
5,8,32,0,64,12.62
5,8,32,0,128,11.39
5,16,8,1,1,108.52
5,16,8,1,2,56.68
5,16,8,1,4,30.11
5,16,8,1,8,16.71
5,16,8,1,16,9.03
5,16,8,1,32,5.99
5,16,8,1,64,3.72
5,16,8,1,128,3.06
5,16,8,0,1,122.33
5,16,8,0,2,64.15
5,16,8,0,4,34.16
5,16,8,0,8,19.73
5,16,8,0,16,13.27
5,16,8,0,32,10.54
5,16,8,0,64,7.84
5,16,8,0,128,6.62
5,16,16,1,1,110.59
5,16,16,1,2,57.68
5,16,16,1,4,30.43
5,16,16,1,8,16.74
5,16,16,1,16,9.22
5,16,16,1,32,5.57
5,16,16,1,64,4.5
5,16,16,1,128,2.88
5,16,16,0,1,133.17
5,16,16,0,2,72.4
5,16,16,0,4,38.63
5,16,16,0,8,24.7
5,16,16,0,16,18.37
5,16,16,0,32,15.88
5,16,16,0,64,12.81
5,16,16,0,128,11.11
5,16,32,1,1,111.1
5,16,32,1,2,59.42
5,16,32,1,4,31.0
5,16,32,1,8,16.99
5,16,32,1,16,9.24
5,16,32,1,32,5.85
5,16,32,1,64,4.14
5,16,32,1,128,3.1
5,16,32,0,1,157.68
5,16,32,0,2,87.57
5,16,32,0,4,47.51
5,16,32,0,8,32.14
5,16,32,0,16,28.01
5,16,32,0,32,27.32
5,16,32,0,64,22.47
5,16,32,0,128,20.39
5,32,8,1,1,108.89
5,32,8,1,2,57.19
5,32,8,1,4,29.84
5,32,8,1,8,16.49
5,32,8,1,16,9.1
5,32,8,1,32,5.6
5,32,8,1,64,4.53
5,32,8,1,128,3.04
5,32,8,0,1,132.18
5,32,8,0,2,71.27
5,32,8,0,4,37.85
5,32,8,0,8,23.61
5,32,8,0,16,18.36
5,32,8,0,32,15.81
5,32,8,0,64,12.53
5,32,8,0,128,11.02
5,32,16,1,1,110.84
5,32,16,1,2,58.21
5,32,16,1,4,30.68
5,32,16,1,8,17.03
5,32,16,1,16,9.28
5,32,16,1,32,5.68
5,32,16,1,64,3.71
5,32,16,1,128,3.05
5,32,16,0,1,156.86
5,32,16,0,2,86.96
5,32,16,0,4,47.29
5,32,16,0,8,32.2
5,32,16,0,16,28.54
5,32,16,0,32,27.57
5,32,16,0,64,22.71
5,32,16,0,128,20.16
5,32,32,1,1,112.94
5,32,32,1,2,59.87
5,32,32,1,4,32.03
5,32,32,1,8,17.25
5,32,32,1,16,9.44
5,32,32,1,32,6.97
5,32,32,1,64,4.93
5,32,32,1,128,3.88
5,32,32,0,1,207.57
5,32,32,0,2,119.78
5,32,32,0,4,66.36
5,32,32,0,8,48.95
5,32,32,0,16,49.25
5,32,32,0,32,51.36
5,32,32,0,64,43.12
5,32,32,0,128,38.68
5,64,8,1,1,109.85
5,64,8,1,2,58.29
5,64,8,1,4,31.89
5,64,8,1,8,17.0
5,64,8,1,16,9.26
5,64,8,1,32,5.76
5,64,8,1,64,3.8
5,64,8,1,128,3.12
5,64,8,0,1,156.21
5,64,8,0,2,86.86
5,64,8,0,4,47.5
5,64,8,0,8,32.15
5,64,8,0,16,28.17
5,64,8,0,32,28.21
5,64,8,0,64,22.81
5,64,8,0,128,20.12
5,64,16,1,1,112.81
5,64,16,1,2,59.51
5,64,16,1,4,32.0
5,64,16,1,8,17.3
5,64,16,1,16,9.46
5,64,16,1,32,6.15
5,64,16,1,64,4.8
5,64,16,1,128,4.78
5,64,16,0,1,206.97
5,64,16,0,2,119.43
5,64,16,0,4,66.36
5,64,16,0,8,48.65
5,64,16,0,16,49.04
5,64,16,0,32,51.42
5,64,16,0,64,43.71
5,64,16,0,128,38.77
5,64,32,1,1,114.5
5,64,32,1,2,60.53
5,64,32,1,4,31.89
5,64,32,1,8,17.26
5,64,32,1,16,9.49
5,64,32,1,32,7.96
5,64,32,1,64,6.18
5,64,32,1,128,5.91
5,64,32,0,1,309.87
5,64,32,0,2,186.75
5,64,32,0,4,104.83
5,64,32,0,8,87.35
5,64,32,0,16,97.71
5,64,32,0,32,104.98
5,64,32,0,64,88.67
5,64,32,0,128,78.64
5,128,8,1,1,117.06
5,128,8,1,2,62.37
5,128,8,1,4,33.2
5,128,8,1,8,18.2
5,128,8,1,16,10.49
5,128,8,1,32,8.03
5,128,8,1,64,5.26
5,128,8,1,128,4.6
5,128,8,0,1,212.32
5,128,8,0,2,122.7
5,128,8,0,4,67.84
5,128,8,0,8,50.0
5,128,8,0,16,50.73
5,128,8,0,32,53.35
5,128,8,0,64,44.97
5,128,8,0,128,38.96
5,128,16,1,1,119.38
5,128,16,1,2,64.02
5,128,16,1,4,33.99
5,128,16,1,8,18.38
5,128,16,1,16,10.61
5,128,16,1,32,9.27
5,128,16,1,64,6.91
5,128,16,1,128,5.78
5,128,16,0,1,315.11
5,128,16,0,2,189.37
5,128,16,0,4,107.45
5,128,16,0,8,88.88
5,128,16,0,16,98.54
5,128,16,0,32,106.77
5,128,16,0,64,89.06
5,128,16,0,128,79.29
5,128,32,1,1,128.34
5,128,32,1,2,66.81
5,128,32,1,4,35.39
5,128,32,1,8,18.9
5,128,32,1,16,10.93
5,128,32,1,32,7.61
5,128,32,1,64,5.14
5,128,32,1,128,3.91
5,128,32,0,1,534.1
5,128,32,0,2,336.14
5,128,32,0,4,198.0
5,128,32,0,8,178.5
5,128,32,0,16,201.52
5,128,32,0,32,216.5
5,128,32,0,64,177.87
5,128,32,0,128,160.69
