layout,gset,dset,pmethod,n_process,time
ZDG,1,8,bj,8,12.99
ZDG,1,8,bj,16,7.36
ZDG,1,8,bj,32,4.75
ZDG,1,8,bj,64,3.31
ZDG,1,8,bj,128,2.71
ZDG,1,16,sweep,1,88.32
ZDG,1,16,sweep,2,45.85
ZDG,1,16,sweep,4,24.10
ZDG,1,16,sweep,8,13.55
ZDG,1,16,sweep,16,8.07
ZDG,1,16,sweep,32,5.54
ZDG,1,16,sweep,64,4.17
ZDG,1,16,sweep,128,3.84
ZDG,1,16,bj,1,90.70
ZDG,1,16,bj,2,46.94
ZDG,1,16,bj,4,24.42
ZDG,1,16,bj,8,13.49
ZDG,1,16,bj,16,8.73
ZDG,1,16,bj,32,5.35
ZDG,1,16,bj,64,3.68
ZDG,1,16,bj,128,3.15
ZDG,1,32,sweep,1,90.29
ZDG,1,32,sweep,2,47.67
ZDG,1,32,sweep,4,24.56
ZDG,1,32,sweep,8,14.07
ZDG,1,32,sweep,16,8.28
ZDG,1,32,sweep,32,5.65
ZDG,1,32,sweep,64,4.00
ZDG,1,32,sweep,128,3.15
ZDG,1,32,bj,1,94.66
ZDG,1,32,bj,2,48.89
ZDG,1,32,bj,4,25.83
ZDG,1,32,bj,8,14.37
ZDG,1,32,bj,16,8.97
ZDG,1,32,bj,32,7.52
ZDG,1,32,bj,64,4.58
ZDG,1,32,bj,128,3.54
ZDG,2,8,sweep,1,89.53
ZDG,2,8,sweep,2,46.16
ZDG,2,8,sweep,4,24.32
ZDG,2,8,sweep,8,13.76
ZDG,2,8,sweep,16,8.95
ZDG,2,8,sweep,32,5.49
ZDG,2,8,sweep,64,4.03
ZDG,2,8,sweep,128,3.60
ZDG,2,8,bj,1,91.70
ZDG,2,8,bj,2,47.77
ZDG,2,8,bj,4,24.72
ZDG,2,8,bj,8,13.65
ZDG,2,8,bj,16,7.81
ZDG,2,8,bj,32,5.17
ZDG,2,8,bj,64,3.76
ZDG,2,8,bj,128,3.05
ZDG,2,16,sweep,1,90.94
ZDG,2,16,sweep,2,47.68
ZDG,2,16,sweep,4,24.69
ZDG,2,16,sweep,8,18.63
ZDG,2,16,sweep,16,7.82
ZDG,2,16,sweep,32,5.13
ZDG,2,16,sweep,64,3.63
ZDG,2,16,sweep,128,3.18
ZDG,2,16,bj,1,94.62
ZDG,2,16,bj,2,49.25
ZDG,2,16,bj,4,25.47
ZDG,2,16,bj,8,15.02
ZDG,2,16,bj,16,8.52
ZDG,2,16,bj,32,6.00
ZDG,2,16,bj,64,4.34
ZDG,2,16,bj,128,3.36
ZDG,2,32,sweep,1,93.13
ZDG,2,32,sweep,2,48.66
ZDG,2,32,sweep,4,25.30
ZDG,2,32,sweep,8,14.10
ZDG,2,32,sweep,16,8.34
ZDG,2,32,sweep,32,5.57
ZDG,2,32,sweep,64,3.72
ZDG,2,32,sweep,128,2.91
ZDG,2,32,bj,1,100.87
ZDG,2,32,bj,2,52.43
ZDG,2,32,bj,4,26.88
ZDG,2,32,bj,8,15.75
ZDG,2,32,bj,16,10.35
ZDG,2,32,bj,32,7.91
ZDG,2,32,bj,64,5.66
ZDG,2,32,bj,128,4.59
ZDG,4,8,sweep,1,91.02
ZDG,4,8,sweep,2,47.09
ZDG,4,8,sweep,4,25.08
ZDG,4,8,sweep,8,13.70
ZDG,4,8,sweep,16,7.77
ZDG,4,8,sweep,32,5.08
ZDG,4,8,sweep,64,3.57
ZDG,4,8,sweep,128,4.03
ZDG,4,8,bj,1,94.57
ZDG,4,8,bj,2,49.45
ZDG,4,8,bj,4,25.75
ZDG,4,8,bj,8,14.33
ZDG,4,8,bj,16,8.50
ZDG,4,8,bj,32,5.89
ZDG,4,8,bj,64,4.17
ZDG,4,8,bj,128,3.40
ZDG,4,16,sweep,1,92.33
ZDG,4,16,sweep,2,47.45
ZDG,4,16,sweep,4,25.30
ZDG,4,16,sweep,8,13.91
ZDG,4,16,sweep,16,7.82
ZDG,4,16,sweep,32,5.04
ZDG,4,16,sweep,64,3.37
ZDG,4,16,sweep,128,2.81
ZDG,4,16,bj,1,99.46
ZDG,4,16,bj,2,51.61
ZDG,4,16,bj,4,26.78
ZDG,4,16,bj,8,16.19
ZDG,4,16,bj,16,9.76
ZDG,4,16,bj,32,7.34
ZDG,4,16,bj,64,5.37
ZDG,4,16,bj,128,4.46
ZDG,4,32,sweep,1,94.68
ZDG,4,32,sweep,2,49.00
ZDG,4,32,sweep,4,25.80
ZDG,4,32,sweep,8,14.25
ZDG,4,32,sweep,16,8.39
ZDG,4,32,sweep,32,6.58
ZDG,4,32,sweep,64,3.52
ZDG,4,32,sweep,128,2.67
ZDG,4,32,bj,1,108.66
ZDG,4,32,bj,2,55.70
ZDG,4,32,bj,4,29.36
ZDG,4,32,bj,8,17.69
ZDG,4,32,bj,16,12.74
ZDG,4,32,bj,32,10.49
ZDG,4,32,bj,64,7.90
ZDG,4,32,bj,128,6.50
ZDG,8,8,sweep,1,96.85
ZDG,8,8,sweep,2,51.74
ZDG,8,8,sweep,4,26.73
ZDG,8,8,sweep,8,14.65
ZDG,8,8,sweep,16,8.17
ZDG,8,8,sweep,32,5.23
ZDG,8,8,sweep,64,3.62
ZDG,8,8,sweep,128,2.80
ZDG,8,8,bj,1,103.72
ZDG,8,8,bj,2,54.76
ZDG,8,8,bj,4,28.49
ZDG,8,8,bj,8,16.21
ZDG,8,8,bj,16,10.11
ZDG,8,8,bj,32,7.44
ZDG,8,8,bj,64,5.59
ZDG,8,8,bj,128,4.51
ZDG,8,16,sweep,1,97.12
ZDG,8,16,sweep,2,50.81
ZDG,8,16,sweep,4,26.73
ZDG,8,16,sweep,8,15.63
ZDG,8,16,sweep,16,8.18
ZDG,8,16,sweep,32,5.16
ZDG,8,16,sweep,64,3.42
ZDG,8,16,sweep,128,2.77
ZDG,8,16,bj,1,110.53
ZDG,8,16,bj,2,58.08
ZDG,8,16,bj,4,31.80
ZDG,8,16,bj,8,18.24
ZDG,8,16,bj,16,12.51
ZDG,8,16,bj,32,10.09
ZDG,8,16,bj,64,7.68
ZDG,8,16,bj,128,6.50
ZDG,8,32,sweep,1,99.35
ZDG,8,32,sweep,2,52.66
ZDG,8,32,sweep,4,27.46
ZDG,8,32,sweep,8,15.22
ZDG,8,32,sweep,16,8.75
ZDG,8,32,sweep,32,10.54
ZDG,8,32,sweep,64,3.45
ZDG,8,32,sweep,128,2.72
ZDG,8,32,bj,1,122.80
ZDG,8,32,bj,2,66.92
ZDG,8,32,bj,4,35.32
ZDG,8,32,bj,8,22.35
ZDG,8,32,bj,16,17.92
ZDG,8,32,bj,32,15.96
ZDG,8,32,bj,64,12.52
ZDG,8,32,bj,128,11.04
ZDG,16,8,sweep,1,117.56
ZDG,16,8,sweep,2,61.88
ZDG,16,8,sweep,4,32.32
ZDG,16,8,sweep,8,17.55
ZDG,16,8,sweep,16,9.67
ZDG,16,8,sweep,32,5.88
ZDG,16,8,sweep,64,3.82
ZDG,16,8,sweep,128,3.05
ZDG,16,8,bj,1,137.07
ZDG,16,8,bj,2,70.62
ZDG,16,8,bj,4,35.91
ZDG,16,8,bj,8,20.94
ZDG,16,8,bj,16,13.82
ZDG,16,8,bj,32,11.62
ZDG,16,8,bj,64,8.05
ZDG,16,8,bj,128,6.79
ZDG,16,16,sweep,1,123.59
ZDG,16,16,sweep,2,63.98
ZDG,16,16,sweep,4,32.45
ZDG,16,16,sweep,8,17.76
ZDG,16,16,sweep,16,9.74
ZDG,16,16,sweep,32,6.04
ZDG,16,16,sweep,64,3.74
ZDG,16,16,sweep,128,3.04
ZDG,16,16,bj,1,141.60
ZDG,16,16,bj,2,75.94
ZDG,16,16,bj,4,40.15
ZDG,16,16,bj,8,24.82
ZDG,16,16,bj,16,18.83
ZDG,16,16,bj,32,16.18
ZDG,16,16,bj,64,12.96
ZDG,16,16,bj,128,11.23
ZDG,16,32,sweep,1,120.86
ZDG,16,32,sweep,2,64.42
ZDG,16,32,sweep,4,33.13
ZDG,16,32,sweep,8,18.35
ZDG,16,32,sweep,16,9.96
ZDG,16,32,sweep,32,6.05
ZDG,16,32,sweep,64,3.80
ZDG,16,32,sweep,128,3.31
ZDG,16,32,bj,1,167.50
ZDG,16,32,bj,2,92.31
ZDG,16,32,bj,4,50.01
ZDG,16,32,bj,8,33.47
ZDG,16,32,bj,16,28.86
ZDG,16,32,bj,32,27.71
ZDG,16,32,bj,64,22.92
ZDG,16,32,bj,128,20.38
ZDG,32,8,sweep,1,139.59
ZDG,32,8,sweep,2,72.82
ZDG,32,8,sweep,4,38.47
ZDG,32,8,sweep,8,20.85
ZDG,32,8,sweep,16,11.37
ZDG,32,8,sweep,32,6.87
ZDG,32,8,sweep,64,9.20
ZDG,32,8,sweep,128,3.39
ZDG,32,8,bj,1,164.01
ZDG,32,8,bj,2,87.13
ZDG,32,8,bj,4,46.21
ZDG,32,8,bj,8,32.82
ZDG,32,8,bj,16,20.59
ZDG,32,8,bj,32,17.11
ZDG,32,8,bj,64,13.10
ZDG,32,8,bj,128,11.37
ZDG,32,16,sweep,1,139.48
ZDG,32,16,sweep,2,73.18
ZDG,32,16,sweep,4,38.72
ZDG,32,16,sweep,8,21.04
ZDG,32,16,sweep,16,11.37
ZDG,32,16,sweep,32,6.86
ZDG,32,16,sweep,64,4.53
ZDG,32,16,sweep,128,3.57
ZDG,32,16,bj,1,186.27
ZDG,32,16,bj,2,102.52
ZDG,32,16,bj,4,54.75
ZDG,32,16,bj,8,36.08
ZDG,32,16,bj,16,30.34
ZDG,32,16,bj,32,28.18
ZDG,32,16,bj,64,23.19
ZDG,32,16,bj,128,20.49
ZDG,32,32,sweep,1,146.01
ZDG,32,32,sweep,2,76.95
ZDG,32,32,sweep,4,40.64
ZDG,32,32,sweep,8,21.88
ZDG,32,32,sweep,16,11.77
ZDG,32,32,sweep,32,7.55
ZDG,32,32,sweep,64,4.43
ZDG,32,32,sweep,128,4.11
ZDG,32,32,bj,1,240.91
ZDG,32,32,bj,2,136.97
ZDG,32,32,bj,4,74.83
ZDG,32,32,bj,8,53.59
ZDG,32,32,bj,16,51.67
ZDG,32,32,bj,32,53.36
ZDG,32,32,bj,64,43.71
ZDG,32,32,bj,128,38.88
ZDG,64,8,sweep,1,191.18
ZDG,64,8,sweep,2,99.09
ZDG,64,8,sweep,4,51.70
ZDG,64,8,sweep,8,28.26
ZDG,64,8,sweep,16,14.99
ZDG,64,8,sweep,32,8.63
ZDG,64,8,sweep,64,5.41
ZDG,64,8,sweep,128,3.78
ZDG,64,8,bj,1,237.10
ZDG,64,8,bj,2,127.93
ZDG,64,8,bj,4,68.16
ZDG,64,8,bj,8,43.30
ZDG,64,8,bj,16,34.30
ZDG,64,8,bj,32,31.23
ZDG,64,8,bj,64,24.25
ZDG,64,8,bj,128,20.89
ZDG,64,16,sweep,1,192.32
ZDG,64,16,sweep,2,100.04
ZDG,64,16,sweep,4,52.61
ZDG,64,16,sweep,8,28.24
ZDG,64,16,sweep,16,15.13
ZDG,64,16,sweep,32,9.51
ZDG,64,16,sweep,64,5.63
ZDG,64,16,sweep,128,4.16
ZDG,64,16,bj,1,285.79
ZDG,64,16,bj,2,159.41
ZDG,64,16,bj,4,87.82
ZDG,64,16,bj,8,60.19
ZDG,64,16,bj,16,54.86
ZDG,64,16,bj,32,54.42
ZDG,64,16,bj,64,45.08
ZDG,64,16,bj,128,39.09
ZDG,64,32,sweep,1,204.02
ZDG,64,32,sweep,2,105.34
ZDG,64,32,sweep,4,55.35
ZDG,64,32,sweep,8,29.64
ZDG,64,32,sweep,16,15.85
ZDG,64,32,sweep,32,10.68
ZDG,64,32,sweep,64,7.39
ZDG,64,32,sweep,128,7.02
ZDG,64,32,bj,1,398.88
ZDG,64,32,bj,2,230.80
ZDG,64,32,bj,4,128.14
ZDG,64,32,bj,8,99.97
ZDG,64,32,bj,16,103.48
ZDG,64,32,bj,32,108.54
ZDG,64,32,bj,64,90.17
ZDG,64,32,bj,128,79.40
ZDG,128,8,sweep,1,296.31
ZDG,128,8,sweep,2,155.52
ZDG,128,8,sweep,4,80.69
ZDG,128,8,sweep,8,43.48
ZDG,128,8,sweep,16,22.88
ZDG,128,8,sweep,32,13.45
ZDG,128,8,sweep,64,7.92
ZDG,128,8,sweep,128,6.28
ZDG,128,8,bj,1,396.14
ZDG,128,8,bj,2,214.04
ZDG,128,8,bj,4,115.19
ZDG,128,8,bj,8,75.04
ZDG,128,8,bj,16,62.79
ZDG,128,8,bj,32,59.32
ZDG,128,8,bj,64,46.80
ZDG,128,8,bj,128,40.13
ZDG,128,16,sweep,1,311.67
ZDG,128,16,sweep,2,161.33
ZDG,128,16,sweep,4,83.15
ZDG,128,16,sweep,8,44.63
ZDG,128,16,sweep,16,23.80
ZDG,128,16,sweep,32,14.93
ZDG,128,16,sweep,64,11.02
ZDG,128,16,sweep,128,7.12
ZDG,128,16,bj,1,504.53
ZDG,128,16,bj,2,287.06
ZDG,128,16,bj,4,156.96
ZDG,128,16,bj,8,114.94
ZDG,128,16,bj,16,111.24
ZDG,128,16,bj,32,112.27
ZDG,128,16,bj,64,92.37
ZDG,128,16,bj,128,80.63
ZDG,128,32,sweep,1,334.40
ZDG,128,32,sweep,2,171.32
ZDG,128,32,sweep,4,88.48
ZDG,128,32,sweep,8,46.63
ZDG,128,32,sweep,16,24.38
ZDG,128,32,sweep,32,14.02
ZDG,128,32,sweep,64,8.02
ZDG,128,32,sweep,128,5.80
ZDG,128,32,bj,1,749.85
ZDG,128,32,bj,2,439.62
ZDG,128,32,bj,4,250.63
ZDG,128,32,bj,8,206.89
ZDG,128,32,bj,16,214.85
ZDG,128,32,bj,32,223.05
ZDG,128,32,bj,64,181.29
ZDG,128,32,bj,128,163.61
ZGD,1,8,sweep,1,108.62
ZGD,1,8,sweep,2,56.16
ZGD,1,8,sweep,4,30.08
ZGD,1,8,sweep,8,17.20
ZGD,1,8,sweep,16,10.25
ZGD,1,8,sweep,32,7.04
ZGD,1,8,sweep,64,5.83
ZGD,1,8,sweep,128,4.98
ZGD,1,8,bj,1,109.35
ZGD,1,8,bj,2,56.96
ZGD,1,8,bj,4,29.30
ZGD,1,8,bj,8,16.03
ZGD,1,8,bj,16,8.84
ZGD,1,8,bj,32,5.48
ZGD,1,8,bj,64,3.70
ZGD,1,8,bj,128,2.84
ZGD,1,16,sweep,1,110.61
ZGD,1,16,sweep,2,57.77
ZGD,1,16,sweep,4,29.94
ZGD,1,16,sweep,8,16.62
ZGD,1,16,sweep,16,9.45
ZGD,1,16,sweep,32,6.18
ZGD,1,16,sweep,64,4.47
ZGD,1,16,sweep,128,3.83
ZGD,1,16,bj,1,111.75
ZGD,1,16,bj,2,58.04
ZGD,1,16,bj,4,30.33
ZGD,1,16,bj,8,16.51
ZGD,1,16,bj,16,9.21
ZGD,1,16,bj,32,5.93
ZGD,1,16,bj,64,4.13
ZGD,1,16,bj,128,3.25
ZGD,1,32,sweep,1,110.39
ZGD,1,32,sweep,2,57.74
ZGD,1,32,sweep,4,30.56
ZGD,1,32,sweep,8,16.39
ZGD,1,32,sweep,16,9.20
ZGD,1,32,sweep,32,5.88
ZGD,1,32,sweep,64,4.05
ZGD,1,32,sweep,128,3.29
ZGD,1,32,bj,1,113.47
ZGD,1,32,bj,2,59.54
ZGD,1,32,bj,4,30.66
ZGD,1,32,bj,8,16.91
ZGD,1,32,bj,16,9.86
ZGD,1,32,bj,32,6.76
ZGD,1,32,bj,64,4.62
ZGD,1,32,bj,128,3.79
ZGD,2,8,sweep,1,109.75
ZGD,2,8,sweep,2,56.80
ZGD,2,8,sweep,4,29.51
ZGD,2,8,sweep,8,17.40
ZGD,2,8,sweep,16,9.34
ZGD,2,8,sweep,32,6.22
ZGD,2,8,sweep,64,4.40
ZGD,2,8,sweep,128,3.75
ZGD,2,8,bj,1,111.08
ZGD,2,8,bj,2,57.88
ZGD,2,8,bj,4,30.08
ZGD,2,8,bj,8,16.45
ZGD,2,8,bj,16,9.15
ZGD,2,8,bj,32,5.82
ZGD,2,8,bj,64,4.00
ZGD,2,8,bj,128,3.24
ZGD,2,16,sweep,1,110.74
ZGD,2,16,sweep,2,57.86
ZGD,2,16,sweep,4,29.77
ZGD,2,16,sweep,8,16.57
ZGD,2,16,sweep,16,9.20
ZGD,2,16,sweep,32,5.74
ZGD,2,16,sweep,64,4.00
ZGD,2,16,sweep,128,3.36
ZGD,2,16,bj,1,114.15
ZGD,2,16,bj,2,59.73
ZGD,2,16,bj,4,30.96
ZGD,2,16,bj,8,16.87
ZGD,2,16,bj,16,9.77
ZGD,2,16,bj,32,6.48
ZGD,2,16,bj,64,4.57
ZGD,2,16,bj,128,3.90
ZGD,2,32,sweep,1,110.36
ZGD,2,32,sweep,2,57.59
ZGD,2,32,sweep,4,30.17
ZGD,2,32,sweep,8,16.28
ZGD,2,32,sweep,16,9.10
ZGD,2,32,sweep,32,5.82
ZGD,2,32,sweep,64,3.84
ZGD,2,32,sweep,128,3.09
ZGD,2,32,bj,1,118.07
ZGD,2,32,bj,2,62.23
ZGD,2,32,bj,4,31.78
ZGD,2,32,bj,8,17.88
ZGD,2,32,bj,16,11.04
ZGD,2,32,bj,32,8.09
ZGD,2,32,bj,64,5.64
ZGD,2,32,bj,128,4.72
ZGD,4,8,sweep,1,109.25
ZGD,4,8,sweep,2,56.17
ZGD,4,8,sweep,4,29.52
ZGD,4,8,sweep,8,16.21
ZGD,4,8,sweep,16,9.02
ZGD,4,8,sweep,32,10.75
ZGD,4,8,sweep,64,3.98
ZGD,4,8,sweep,128,3.16
ZGD,4,8,bj,1,112.92
ZGD,4,8,bj,2,58.67
ZGD,4,8,bj,4,30.69
ZGD,4,8,bj,8,16.71
ZGD,4,8,bj,16,9.71
ZGD,4,8,bj,32,7.46
ZGD,4,8,bj,64,4.47
ZGD,4,8,bj,128,3.49
ZGD,4,16,sweep,1,110.88
ZGD,4,16,sweep,2,57.05
ZGD,4,16,sweep,4,29.84
ZGD,4,16,sweep,8,16.32
ZGD,4,16,sweep,16,9.03
ZGD,4,16,sweep,32,5.64
ZGD,4,16,sweep,64,3.84
ZGD,4,16,sweep,128,2.96
ZGD,4,16,bj,1,117.94
ZGD,4,16,bj,2,61.54
ZGD,4,16,bj,4,31.61
ZGD,4,16,bj,8,17.90
ZGD,4,16,bj,16,11.83
ZGD,4,16,bj,32,8.00
ZGD,4,16,bj,64,5.62
ZGD,4,16,bj,128,4.77
ZGD,4,32,sweep,1,110.83
ZGD,4,32,sweep,2,57.17
ZGD,4,32,sweep,4,29.94
ZGD,4,32,sweep,8,16.58
ZGD,4,32,sweep,16,9.12
ZGD,4,32,sweep,32,5.69
ZGD,4,32,sweep,64,3.64
ZGD,4,32,sweep,128,2.78
ZGD,4,32,bj,1,124.17
ZGD,4,32,bj,2,64.00
ZGD,4,32,bj,4,33.87
ZGD,4,32,bj,8,19.73
ZGD,4,32,bj,16,14.53
ZGD,4,32,bj,32,10.74
ZGD,4,32,bj,64,7.97
ZGD,4,32,bj,128,6.71
ZGD,8,8,sweep,1,107.86
ZGD,8,8,sweep,2,56.13
ZGD,8,8,sweep,4,29.62
ZGD,8,8,sweep,8,16.22
ZGD,8,8,sweep,16,8.96
ZGD,8,8,sweep,32,6.05
ZGD,8,8,sweep,64,3.74
ZGD,8,8,sweep,128,3.08
ZGD,8,8,bj,1,114.93
ZGD,8,8,bj,2,60.64
ZGD,8,8,bj,4,31.48
ZGD,8,8,bj,8,17.73
ZGD,8,8,bj,16,10.88
ZGD,8,8,bj,32,7.85
ZGD,8,8,bj,64,5.59
ZGD,8,8,bj,128,4.62
ZGD,8,16,sweep,1,108.92
ZGD,8,16,sweep,2,56.78
ZGD,8,16,sweep,4,30.78
ZGD,8,16,sweep,8,16.59
ZGD,8,16,sweep,16,9.06
ZGD,8,16,sweep,32,5.55
ZGD,8,16,sweep,64,3.68
ZGD,8,16,sweep,128,3.26
ZGD,8,16,bj,1,123.08
ZGD,8,16,bj,2,64.25
ZGD,8,16,bj,4,33.94
ZGD,8,16,bj,8,19.70
ZGD,8,16,bj,16,13.32
ZGD,8,16,bj,32,10.58
ZGD,8,16,bj,64,7.82
ZGD,8,16,bj,128,6.62
ZGD,8,32,sweep,1,110.67
ZGD,8,32,sweep,2,57.37
ZGD,8,32,sweep,4,30.44
ZGD,8,32,sweep,8,16.64
ZGD,8,32,sweep,16,9.25
ZGD,8,32,sweep,32,5.75
ZGD,8,32,sweep,64,3.67
ZGD,8,32,sweep,128,3.02
ZGD,8,32,bj,1,134.04
ZGD,8,32,bj,2,71.68
ZGD,8,32,bj,4,38.16
ZGD,8,32,bj,8,23.87
ZGD,8,32,bj,16,18.38
ZGD,8,32,bj,32,15.92
ZGD,8,32,bj,64,12.62
ZGD,8,32,bj,128,11.39
ZGD,16,8,sweep,1,108.52
ZGD,16,8,sweep,2,56.68
ZGD,16,8,sweep,4,30.11
ZGD,16,8,sweep,8,16.71
ZGD,16,8,sweep,16,9.03
ZGD,16,8,sweep,32,5.99
ZGD,16,8,sweep,64,3.72
ZGD,16,8,sweep,128,3.06
ZGD,16,8,bj,1,122.33
ZGD,16,8,bj,2,64.15
ZGD,16,8,bj,4,34.16
ZGD,16,8,bj,8,19.73
ZGD,16,8,bj,16,13.27
ZGD,16,8,bj,32,10.54
ZGD,16,8,bj,64,7.84
ZGD,16,8,bj,128,6.62
ZGD,16,16,sweep,1,110.59
ZGD,16,16,sweep,2,57.68
ZGD,16,16,sweep,4,30.43
ZGD,16,16,sweep,8,16.74
ZGD,16,16,sweep,16,9.22
ZGD,16,16,sweep,32,5.57
ZGD,16,16,sweep,64,4.50
ZGD,16,16,sweep,128,2.88
ZGD,16,16,bj,1,133.17
ZGD,16,16,bj,2,72.40
ZGD,16,16,bj,4,38.63
ZGD,16,16,bj,8,24.70
ZGD,16,16,bj,16,18.37
ZGD,16,16,bj,32,15.88
ZGD,16,16,bj,64,12.81
ZGD,16,16,bj,128,11.11
ZGD,16,32,sweep,1,111.10
ZGD,16,32,sweep,2,59.42
ZGD,16,32,sweep,4,31.00
ZGD,16,32,sweep,8,16.99
ZGD,16,32,sweep,16,9.24
ZGD,16,32,sweep,32,5.85
ZGD,16,32,sweep,64,4.14
ZGD,16,32,sweep,128,3.10
ZGD,16,32,bj,1,157.68
ZGD,16,32,bj,2,87.57
ZGD,16,32,bj,4,47.51
ZGD,16,32,bj,8,32.14
ZGD,16,32,bj,16,28.01
ZGD,16,32,bj,32,27.32
ZGD,16,32,bj,64,22.47
ZGD,16,32,bj,128,20.39
ZGD,32,8,sweep,1,108.89
ZGD,32,8,sweep,2,57.19
ZGD,32,8,sweep,4,29.84
ZGD,32,8,sweep,8,16.49
ZGD,32,8,sweep,16,9.10
ZGD,32,8,sweep,32,5.60
ZGD,32,8,sweep,64,4.53
ZGD,32,8,sweep,128,3.04
ZGD,32,8,bj,1,132.18
ZGD,32,8,bj,2,71.27
ZGD,32,8,bj,4,37.85
ZGD,32,8,bj,8,23.61
ZGD,32,8,bj,16,18.36
ZGD,32,8,bj,32,15.81
ZGD,32,8,bj,64,12.53
ZGD,32,8,bj,128,11.02
ZGD,32,16,sweep,1,110.84
ZGD,32,16,sweep,2,58.21
ZGD,32,16,sweep,4,30.68
ZGD,32,16,sweep,8,17.03
ZGD,32,16,sweep,16,9.28
ZGD,32,16,sweep,32,5.68
ZGD,32,16,sweep,64,3.71
ZGD,32,16,sweep,128,3.05
ZGD,32,16,bj,1,156.86
ZGD,32,16,bj,2,86.96
ZGD,32,16,bj,4,47.29
ZGD,32,16,bj,8,32.20
ZGD,32,16,bj,16,28.54
ZGD,32,16,bj,32,27.57
ZGD,32,16,bj,64,22.71
ZGD,32,16,bj,128,20.16
ZGD,32,32,sweep,1,112.94
ZGD,32,32,sweep,2,59.87
ZGD,32,32,sweep,4,32.03
ZGD,32,32,sweep,8,17.25
ZGD,32,32,sweep,16,9.44
ZGD,32,32,sweep,32,6.97
ZGD,32,32,sweep,64,4.93
ZGD,32,32,sweep,128,3.88
ZGD,32,32,bj,1,207.57
ZGD,32,32,bj,2,119.78
ZGD,32,32,bj,4,66.36
ZGD,32,32,bj,8,48.95
ZGD,32,32,bj,16,49.25
ZGD,32,32,bj,32,51.36
ZGD,32,32,bj,64,43.12
ZGD,32,32,bj,128,38.68
ZGD,64,8,sweep,1,109.85
ZGD,64,8,sweep,2,58.29
ZGD,64,8,sweep,4,31.89
ZGD,64,8,sweep,8,17.00
ZGD,64,8,sweep,16,9.26
ZGD,64,8,sweep,32,5.76
ZGD,64,8,sweep,64,3.80
ZGD,64,8,sweep,128,3.12
ZGD,64,8,bj,1,156.21
ZGD,64,8,bj,2,86.86
ZGD,64,8,bj,4,47.50
ZGD,64,8,bj,8,32.15
ZGD,64,8,bj,16,28.17
ZGD,64,8,bj,32,28.21
ZGD,64,8,bj,64,22.81
ZGD,64,8,bj,128,20.12
ZGD,64,16,sweep,1,112.81
ZGD,64,16,sweep,2,59.51
ZGD,64,16,sweep,4,32.00
ZGD,64,16,sweep,8,17.30
ZGD,64,16,sweep,16,9.46
ZGD,64,16,sweep,32,6.15
ZGD,64,16,sweep,64,4.80
ZGD,64,16,sweep,128,4.78
ZGD,64,16,bj,1,206.97
ZGD,64,16,bj,2,119.43
ZGD,64,16,bj,4,66.36
ZGD,64,16,bj,8,48.65
ZGD,64,16,bj,16,49.04
ZGD,64,16,bj,32,51.42
ZGD,64,16,bj,64,43.71
ZGD,64,16,bj,128,38.77
ZGD,64,32,sweep,1,114.50
ZGD,64,32,sweep,2,60.53
ZGD,64,32,sweep,4,31.89
ZGD,64,32,sweep,8,17.26
ZGD,64,32,sweep,16,9.49
ZGD,64,32,sweep,32,7.96
ZGD,64,32,sweep,64,6.18
ZGD,64,32,sweep,128,5.91
ZGD,64,32,bj,1,309.87
ZGD,64,32,bj,2,186.75
ZGD,64,32,bj,4,104.83
ZGD,64,32,bj,8,87.35
ZGD,64,32,bj,16,97.71
ZGD,64,32,bj,32,104.98
ZGD,64,32,bj,64,88.67
ZGD,64,32,bj,128,78.64
ZGD,128,8,sweep,1,117.06
ZGD,128,8,sweep,2,62.37
ZGD,128,8,sweep,4,33.20
ZGD,128,8,sweep,8,18.20
ZGD,128,8,sweep,16,10.49
ZGD,128,8,sweep,32,8.03
ZGD,128,8,sweep,64,5.26
ZGD,128,8,sweep,128,4.60
ZGD,128,8,bj,1,212.32
ZGD,128,8,bj,2,122.70
ZGD,128,8,bj,4,67.84
ZGD,128,8,bj,8,50.00
ZGD,128,8,bj,16,50.73
ZGD,128,8,bj,32,53.35
ZGD,128,8,bj,64,44.97
ZGD,128,8,bj,128,38.96
ZGD,128,16,sweep,1,119.38
ZGD,128,16,sweep,2,64.02
ZGD,128,16,sweep,4,33.99
ZGD,128,16,sweep,8,18.38
ZGD,128,16,sweep,16,10.61
ZGD,128,16,sweep,32,9.27
ZGD,128,16,sweep,64,6.91
ZGD,128,16,sweep,128,5.78
ZGD,128,16,bj,1,315.11
ZGD,128,16,bj,2,189.37
ZGD,128,16,bj,4,107.45
ZGD,128,16,bj,8,88.88
ZGD,128,16,bj,16,98.54
ZGD,128,16,bj,32,106.77
ZGD,128,16,bj,64,89.06
ZGD,128,16,bj,128,79.29
ZGD,128,32,sweep,1,128.34
ZGD,128,32,sweep,2,66.81
ZGD,128,32,sweep,4,35.39
ZGD,128,32,sweep,8,18.90
ZGD,128,32,sweep,16,10.93
ZGD,128,32,sweep,32,7.61
ZGD,128,32,sweep,64,5.14
ZGD,128,32,sweep,128,3.91
ZGD,128,32,bj,1,534.10
ZGD,128,32,bj,2,336.14
ZGD,128,32,bj,4,198.00
ZGD,128,32,bj,8,178.50
ZGD,128,32,bj,16,201.52
ZGD,128,32,bj,32,216.50
